본부,지사,노선명,방향,시설구분,시설물명,세부시설1,세부시설2,곡선반경,시점,종점,연장,설치차로,설치연도,포장형식,방향구분,규격,비고,연장총합
서울경기본부,군포지사,영동선,강릉,본선TG,군자영업소,TG광장부,,0.000,10.540,10.545,0.005,4,2008,콘크리트,횡방향,100×8×1000,설치차로 : 1~17차로,4646.7070
서울경기본부,군포지사,영동선,강릉,본선TG,군자영업소,TG광장부,,0.000,10.540,10.545,0.005,3,2008,콘크리트,횡방향,100×8×1000,설치차로 : 1~17차로,4646.7070
서울경기본부,군포지사,영동선,강릉,본선TG,군자영업소,TG광장부,,0.000,10.540,10.545,0.005,2,2008,콘크리트,횡방향,100×8×1000,설치차로 : 1~17차로,4646.7070
서울경기본부,군포지사,영동선,강릉,본선TG,군자영업소,TG광장부,,0.000,10.540,10.545,0.005,1,2008,콘크리트,횡방향,100×8×1000,설치차로 : 1~17차로,4646.7070
서울경기본부,군포지사,영동선,강릉,IC,동군포,TG광장부,,0.000,25.810,25.815,0.005,1,2008,콘크리트,횡방향,100×8×1000,,4646.7070
서울경기본부,군포지사,영동선,강릉,IC,부곡,TG광장부,,0.000,27.960,27.965,0.005,1,2008,콘크리트,횡방향,100×8×1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,대관령,TG광장부,,0.000,211.700,211.750,0.050,4,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,대관령,TG광장부,,0.000,211.700,211.750,0.050,2,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,대관령,TG광장부,,0.000,211.700,211.750,0.050,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,평창,TG광장부,,0.000,182.500,182.550,0.050,3,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,평창,TG광장부,,0.000,182.500,182.550,0.050,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,진부,TG광장부,,0.000,198.800,198.850,0.050,3,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,진부,TG광장부,,0.000,198.800,198.850,0.050,2,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,진부,TG광장부,,0.000,198.800,198.850,0.050,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,평창,TG광장부,,0.000,182.500,182.550,0.050,2,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,속사,TG광장부,,0.000,191.700,191.750,0.050,3,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,속사,TG광장부,,0.000,191.700,191.750,0.050,2,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,속사,TG광장부,,0.000,191.700,191.750,0.050,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,속사,TG광장부,,0.000,191.700,191.750,0.050,3,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,속사,TG광장부,,0.000,191.700,191.750,0.050,2,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,속사,TG광장부,,0.000,191.700,191.750,0.050,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,평창,TG광장부,,0.000,185.500,185.550,0.050,3,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,평창,TG광장부,,0.000,185.500,185.550,0.050,2,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,평창,TG광장부,,0.000,185.500,185.550,0.050,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,면온,TG광장부,,0.000,176.800,176.850,0.050,4,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,면온,TG광장부,,0.000,176.800,176.850,0.050,3,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,면온,TG광장부,,0.000,176.800,176.850,0.050,2,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,면온,TG광장부,,0.000,176.800,176.850,0.050,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,대관령,TG광장부,,0.000,211.700,211.750,0.050,2,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,대관령,TG광장부,,0.000,211.700,211.750,0.050,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
서울경기본부,군포지사,영동선,강릉,IC,서안산,TG광장부,,0.000,12.540,12.545,0.005,2,2008,콘크리트,횡방향,100×8×1000,,4646.7070
서울경기본부,군포지사,영동선,강릉,IC,서안산,TG광장부,,0.000,12.540,12.545,0.005,1,2008,콘크리트,횡방향,100×8×1000,,4646.7070
서울경기본부,군포지사,영동선,강릉,IC,서안산,TG광장부,,0.000,12.540,12.545,0.005,3,2008,콘크리트,횡방향,100×8×1000,,4646.7070
서울경기본부,군포지사,영동선,강릉,IC,서안산,TG광장부,,0.000,12.540,12.545,0.005,2,2008,콘크리트,횡방향,100×8×1000,,4646.7070
서울경기본부,군포지사,영동선,강릉,IC,서안산,TG광장부,,0.000,12.540,12.545,0.005,1,2008,콘크리트,횡방향,100×8×1000,,4646.7070
서울경기본부,군포지사,영동선,강릉,IC,안산,TG광장부,,0.000,15.870,15.875,0.005,2,2008,콘크리트,횡방향,100×8×1000,,4646.7070
서울경기본부,군포지사,영동선,강릉,IC,안산,TG광장부,,0.000,15.870,15.875,0.005,1,2008,콘크리트,횡방향,100×8×1000,,4646.7070
서울경기본부,군포지사,영동선,강릉,IC,동군포,TG광장부,,0.000,25.810,25.815,0.005,2,2008,콘크리트,횡방향,100×8×1000,,4646.7070
서울경기본부,군포지사,영동선,강릉,IC,동군포,TG광장부,,0.000,25.810,25.815,0.005,1,2008,콘크리트,횡방향,100×8×1000,,4646.7070
서울경기본부,군포지사,영동선,강릉,IC,북수원,TG광장부,,0.000,30.800,30.805,0.005,6,2008,콘크리트,횡방향,100×8×1000,설치차로 : 1~7차로,4646.7070
서울경기본부,군포지사,영동선,강릉,IC,북수원,TG광장부,,0.000,30.800,30.805,0.005,5,2008,콘크리트,횡방향,100×8×1000,설치차로 : 1~7차로,4646.7070
서울경기본부,군포지사,영동선,강릉,IC,북수원,TG광장부,,0.000,30.800,30.805,0.005,4,2008,콘크리트,횡방향,100×8×1000,설치차로 : 1~7차로,4646.7070
서울경기본부,군포지사,영동선,강릉,IC,북수원,TG광장부,,0.000,30.800,30.805,0.005,3,2008,콘크리트,횡방향,100×8×1000,설치차로 : 1~7차로,4646.7070
서울경기본부,군포지사,영동선,강릉,IC,북수원,TG광장부,,0.000,30.800,30.805,0.005,2,2008,콘크리트,횡방향,100×8×1000,설치차로 : 1~7차로,4646.7070
강원본부,이천지사,영동선,강릉,본선,,곡선부,,1060.000,63.500,63.700,0.200,4,2012,아스팔트,횡방향,3*3*18,,4646.7070
강원본부,이천지사,영동선,강릉,본선,,곡선부,,1060.000,63.500,63.700,0.200,3,2012,아스팔트,횡방향,3*3*18,,4646.7070
강원본부,이천지사,영동선,강릉,본선,,곡선부,,1060.000,63.500,63.700,0.200,2,2012,아스팔트,횡방향,3*3*18,,4646.7070
강원본부,이천지사,영동선,강릉,본선,,곡선부,,1060.000,63.500,63.700,0.200,1,2012,아스팔트,횡방향,3*3*18,,4646.7070
강원본부,대관령지사,영동선,인천,본선,,직선부,,0.000,220.400,221.400,1.000,2,2012,아스팔트,종방향,3*3*12,,4646.7070
강원본부,대관령지사,영동선,인천,본선,,직선부,,0.000,220.400,221.400,1.000,1,2012,아스팔트,종방향,3*3*12,,4646.7070
강원본부,대관령지사,영동선,인천,본선,,직선부,,0.000,179.970,180.000,0.030,2,2012,아스팔트,횡방향,3*3*12,,4646.7070
강원본부,대관령지사,영동선,인천,본선,,직선부,,0.000,179.970,180.000,0.030,1,2012,아스팔트,횡방향,3*3*12,,4646.7070
강원본부,대관령지사,영동선,인천,본선,,직선부,,0.000,178.530,179.000,0.470,2,2012,콘크리트,종방향,3*3*12,,4646.7070
강원본부,대관령지사,영동선,인천,본선,,직선부,,0.000,178.530,179.000,0.470,1,2012,콘크리트,종방향,3*3*12,,4646.7070
강원본부,대관령지사,영동선,인천,본선,,직선부,,0.000,220.600,220.900,0.300,2,2012,콘크리트,종방향,3*3*12,,4646.7070
강원본부,대관령지사,영동선,인천,본선,,직선부,,0.000,220.600,220.900,0.300,1,2012,콘크리트,종방향,3*3*12,,4646.7070
강원본부,대관령지사,영동선,인천,본선,,직선부,,0.000,180.700,180.860,0.160,2,2006,아스팔트,종방향,9*4*50,,4646.7070
강원본부,대관령지사,영동선,인천,본선,,직선부,,0.000,180.700,180.860,0.160,1,2006,아스팔트,종방향,9*4*50,,4646.7070
강원본부,대관령지사,영동선,인천,본선,,직선부,,0.000,172.900,173.300,0.400,2,2006,콘크리트,종방향,9*4*50,,4646.7070
강원본부,대관령지사,영동선,인천,본선,,직선부,,0.000,172.900,173.300,0.400,1,2006,콘크리트,종방향,9*4*50,,4646.7070
강원본부,대관령지사,영동선,강릉,본선,,직선부,,0.000,226.900,227.100,0.200,2,2011,아스팔트,종방향,9*4*50,,4646.7070
강원본부,대관령지사,영동선,강릉,본선,,직선부,,0.000,226.900,227.100,0.200,1,2011,아스팔트,종방향,9*4*50,,4646.7070
강원본부,대관령지사,영동선,강릉,본선,,곡선부,,800.000,218.750,219.100,0.350,2,2011,아스팔트,횡방향,9*4*50,,4646.7070
강원본부,대관령지사,영동선,강릉,본선,,곡선부,,800.000,218.750,219.100,0.350,1,2011,아스팔트,횡방향,9*4*50,,4646.7070
강원본부,대관령지사,영동선,강릉,본선,,곡선부,,5600.000,215.020,215.200,0.180,2,2011,아스팔트,횡방향,9*4*50,,4646.7070
강원본부,대관령지사,영동선,강릉,본선,,곡선부,,5600.000,215.020,215.200,0.180,1,2011,아스팔트,횡방향,9*4*50,,4646.7070
강원본부,대관령지사,영동선,강릉,본선,,곡선부,,2000.000,198.000,198.400,0.400,1,2011,아스팔트,횡방향,9*4*50,,4646.7070
강원본부,대관령지사,영동선,강릉,본선,,직선부,,0.000,193.600,193.800,0.200,2,2011,아스팔트,횡방향,9*4*50,,4646.7070
강원본부,대관령지사,영동선,강릉,본선,,직선부,,0.000,193.600,193.800,0.200,1,2011,아스팔트,횡방향,9*4*50,,4646.7070
강원본부,이천지사,영동선,강릉,본선,,직선부,,0.000,58.700,58.760,0.060,4,2012,아스팔트,횡방향,3*3*18,,4646.7070
강원본부,이천지사,영동선,강릉,본선,,직선부,,0.000,58.700,58.760,0.060,3,2012,아스팔트,횡방향,3*3*18,,4646.7070
강원본부,이천지사,영동선,강릉,본선,,직선부,,0.000,58.700,58.760,0.060,2,2012,아스팔트,횡방향,3*3*18,,4646.7070
강원본부,이천지사,영동선,강릉,본선,,직선부,,0.000,58.700,58.760,0.060,1,2012,아스팔트,횡방향,3*3*18,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,진부,TG광장부,,0.000,198.800,198.850,0.050,4,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,진부,TG광장부,,0.000,198.800,198.850,0.050,3,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,진부,TG광장부,,0.000,198.800,198.850,0.050,2,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,면온,TG광장부,,0.000,176.800,176.850,0.050,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,진부,TG광장부,,0.000,198.800,198.850,0.050,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,대관령지사,영동선,강릉,IC,면온,TG광장부,,0.000,176.800,176.850,0.050,2,2007,콘크리트,횡방향,100*8*1000,,4646.7070
강원본부,이천지사,영동선,강릉,본선TG,이천영업소,TG광장부,,0.000,79.600,79.700,0.100,1,2007,콘크리트,횡방향,100x8x1000,하이패스 차로만 설치,4646.7070
강원본부,이천지사,영동선,강릉,본선TG,덕평영업소,TG광장부,,0.000,67.500,67.600,0.100,1,2011,아스팔트,횡방향,100x8x1000,하이패스 차로만 설치,4646.7070
강원본부,이천지사,영동선,강릉,본선TG,양지영업소,TG광장부,,0.000,60.470,60.570,0.100,4,2011,아스팔트,횡방향,100x8x1000,하이패스 차로만 설치,4646.7070
강원본부,이천지사,영동선,강릉,본선TG,양지영업소,TG광장부,,0.000,60.470,60.570,0.100,1,2011,아스팔트,횡방향,100x8x1000,하이패스 차로만 설치,4646.7070
강원본부,이천지사,영동선,인천,본선,,곡선부,,1400.000,57.400,57.700,0.300,2,2006,콘크리트,종방향,4x4x30,,4646.7070
강원본부,이천지사,영동선,인천,본선,,곡선부,,1400.000,57.400,57.700,0.300,1,2006,콘크리트,종방향,4x4x30,,4646.7070
강원본부,이천지사,영동선,강릉,본선,,직선부,,0.000,64.430,65.250,0.820,2,2006,콘크리트,종방향,4x4x30,,4646.7070
강원본부,이천지사,영동선,강릉,본선,,직선부,,0.000,64.430,65.250,0.820,1,2006,콘크리트,종방향,4x4x30,,4646.7070
강원본부,이천지사,영동선,강릉,본선TG,이천영업소,TG광장부,,0.000,79.600,79.700,0.100,1,2007,콘크리트,횡방향,100x8x1000,하이패스 차로만 설치,4646.7070
강원본부,대관령지사,영동선,강릉,본선,,곡선부,,800.000,219.600,219.700,0.100,2,2011,아스팔트,횡방향,9*4*50,,4646.7070
강원본부,대관령지사,영동선,강릉,본선,,곡선부,,800.000,219.600,219.700,0.100,1,2011,아스팔트,횡방향,9*4*50,,4646.7070
강원본부,이천지사,영동선,강릉,본선TG,덕평영업소,TG광장부,,0.000,67.500,67.600,0.100,1,2011,아스팔트,횡방향,100x8x1000,하이패스 차로만 설치,4646.7070
강원본부,이천지사,영동선,강릉,본선TG,양지영업소,TG광장부,,0.000,60.470,60.570,0.100,1,2011,아스팔트,횡방향,100x8x1000,하이패스 차로만 설치,4646.7070
강원본부,이천지사,영동선,강릉,본선TG,용인영업소,TG광장부,,0.000,52.500,52.600,0.100,1,2011,아스팔트,횡방향,100x8x1000,하이패스 차로만 설치,4646.7070
강원본부,이천지사,영동선,강릉,본선TG,용인영업소,TG광장부,,0.000,52.500,52.600,0.100,1,2011,아스팔트,횡방향,100x8x1000,하이패스 차로만 설치,4646.7070
부산경남본부,창원지사,남해제2지선,부산,본선TG,서부산영업소,TG광장부,,0.000,17.020,17.050,0.030,1,2007,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치(11/12/17 차로),4646.7070
부산경남본부,창원지사,남해제2지선,부산,본선TG,서부산영업소,TG광장부,,0.000,17.100,17.140,0.040,1,2007,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치(1/8/9 차로),4646.7070
부산경남본부,창원지사,남해제2지선,부산,IC,가락,TG광장부,,0.000,12.800,12.800,0.000,3,2007,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치,4646.7070
부산경남본부,창원지사,남해제2지선,부산,IC,가락,TG광장부,,0.000,12.800,12.800,0.000,3,2007,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치,4646.7070
부산경남본부,창원지사,남해제2지선,부산,IC,장유,TG광장부,,0.000,3.000,3.000,0.000,3,2007,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치,4646.7070
부산경남본부,창원지사,남해제2지선,부산,IC,장유,TG광장부,,0.000,3.000,3.000,0.000,3,2007,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치,4646.7070
부산경남본부,창원지사,남해제2지선,부산,IC,장유,TG광장부,,0.000,3.000,3.000,0.000,2,2007,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치,4646.7070
부산경남본부,창원지사,남해제2지선,부산,IC,장유,TG광장부,,0.000,3.000,3.000,0.000,1,2007,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치,4646.7070
부산경남본부,창원지사,남해제2지선,부산,IC,장유,TG광장부,,0.000,3.000,3.000,0.000,4,2007,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치,4646.7070
부산경남본부,창원지사,남해제2지선,부산,본선,,곡선부,,1200.000,2.800,3.100,0.300,2,2007,아스팔트,종방향,9×4×50,노면물고임부 해소,4646.7070
부산경남본부,창원지사,남해제2지선,부산,본선,,곡선부,,700.000,2.200,2.400,0.200,2,2007,아스팔트,종방향,9×4×50,노면물고임부 해소,4646.7070
부산경남본부,창원지사,남해제2지선,부산,본선,,곡선부,,700.000,0.000,0.500,0.500,2,2007,아스팔트,종방향,9×4×50,노면물고임부 해소,4646.7070
부산경남본부,창원지사,남해제2지선,김해,본선,,곡선부,,1500.000,11.300,11.600,0.300,2,2007,아스팔트,종방향,9×4×50,노면물고임부 해소,4646.7070
부산경남본부,창원지사,남해제2지선,김해,본선,,곡선부,,1500.000,11.300,11.600,0.300,1,2007,아스팔트,종방향,9×4×50,노면물고임부 해소,4646.7070
부산경남본부,창원지사,남해제2지선,김해,본선,,곡선부,,1200.000,4.400,4.600,0.200,2,2007,아스팔트,종방향,9×4×50,노면물고임부 해소,4646.7070
부산경남본부,창원지사,남해제2지선,김해,본선,,곡선부,,1200.000,4.400,4.600,0.200,1,2007,아스팔트,종방향,9×4×50,노면물고임부 해소,4646.7070
대전충남본부,대전지사,호남선의 지선,논산,IC,유성,램프(A~J),,200.000,0.100,0.250,0.150,2,2012,아스팔트,횡방향,30*4*130,,4646.7070
